City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
592,Penzance,GB,2023-02-19 08:44:45,50.1186,-5.5371,48.88,87,75,8.05
593,Kharp,RU,2023-02-19 08:44:45,66.8014,65.8081,13.17,86,65,4.38
594,Kathu,TH,2023-02-19 08:44:46,7.9178,98.3332,91.22,67,56,5.14
595,Tigzirt,DZ,2023-02-19 08:44:46,36.8886,4.1198,61.02,50,75,5.08
596,Ayr,GB,2023-02-19 08:44:47,55.4627,-4.6339,46.51,93,75,9.22
597,Bilibino,RU,2023-02-19 08:44:47,68.0546,166.4372,-9.38,99,100,1.25
598,Manaure,CO,2023-02-19 08:44:48,11.7751,-72.4445,72.37,86,4,9.46
599,Guadalajara,MX,2023-02-19 08:44:10,20.6667,-103.3333,56.41,59,0,1.86
600,Damietta,EG,2023-02-19 08:44:49,31.4165,31.8133,58.89,59,0,11.54
601,Cayambe,EC,2023-02-19 08:44:49,0.05,-78.1333,47.46,92,93,3.8
602,Zaysan,KZ,2023-02-19 08:44:49,47.4667,84.8667,19.99,93,100,2.37
603,Great Falls,US,2023-02-19 08:44:50,47.5002,-111.3008,30.42,91,100,11.5
604,Bonito,BR,2023-02-19 08:44:50,-21.1211,-56.4819,56.16,69,6,5.19
605,Sambava,MG,2023-02-19 08:44:51,-14.2667,50.1667,83.62,61,33,10.33
606,Ugoofaaru,MV,2023-02-19 08:44:51,5.6667,73.0,80.56,64,100,9.78
607,Hami,CN,2023-02-19 08:44:52,42.8,93.45,39.24,19,100,6.98
608,Meulaboh,ID,2023-02-19 08:44:52,4.1363,96.1285,83.61,73,90,6.85
609,Kabalo,CD,2023-02-19 08:44:53,-6.05,26.9167,73.81,93,100,1.74
610,Gejiu,CN,2023-02-19 08:44:53,23.306,103.1635,59.94,49,61,7.2
611,Dongsheng,CN,2023-02-19 08:44:54,39.8161,109.9776,31.59,20,0,12.28
612,Teahupoo,PF,2023-02-19 08:44:54,-17.8333,-149.2667,75.16,76,39,6.4
613,Innisfail,AU,2023-02-19 08:44:55,-17.5333,146.0333,76.14,89,92,6.29
614,Mendeleyevo,RU,2023-02-19 08:44:55,56.0333,37.2167,19.08,86,100,13.42
615,Safaga,EG,2023-02-19 08:44:56,26.7292,33.9365,69.55,43,88,17.85
616,Viedma,AR,2023-02-19 08:44:56,-40.8135,-62.9967,63.61,21,100,15.86
617,Clovis,US,2023-02-19 08:44:56,36.8252,-119.7029,51.84,65,75,4.61
618,San Policarpo,PH,2023-02-19 08:44:57,12.1791,125.5072,78.96,86,99,13.53
619,Ocos,GT,2023-02-19 08:44:57,14.5094,-92.1933,69.98,69,0,2.62
620,Hanna,CA,2023-02-19 08:40:10,51.6334,-111.9018,19.85,91,100,1.99
621,Punta De Bombon,PE,2023-02-19 08:44:58,-17.1717,-71.7931,73.9,86,99,5.82
622,Wadi Musa,JO,2023-02-19 08:44:58,30.3222,35.4793,53.94,30,0,8.1
623,Daru,PG,2023-02-19 08:44:59,-9.0763,143.2092,81.54,81,20,8.08
624,Sorland,NO,2023-02-19 08:44:59,67.667,12.6934,35.46,69,27,6.11
625,Itajuba,BR,2023-02-19 08:45:00,-22.4256,-45.4528,66.76,96,100,2.21
626,Gladstone,AU,2023-02-19 08:45:00,-23.85,151.25,80.53,61,100,17.27
627,Saintes,FR,2023-02-19 08:45:00,45.6667,-0.75,47.95,86,99,5.48
628,Keti Bandar,PK,2023-02-19 08:45:01,24.1447,67.4497,82.69,46,100,12.44
629,Lihula,EE,2023-02-19 08:45:02,58.6814,23.8453,32.9,83,100,17.07
630,Mazatlan,MX,2023-02-19 08:43:04,23.2167,-106.4167,66.9,70,40,0.0
631,Teacapan,MX,2023-02-19 08:45:04,22.55,-105.75,64.24,82,8,3.09
632,Olinda,BR,2023-02-19 08:45:04,-8.0089,-34.8553,78.53,78,40,3.44
633,Murindo,CO,2023-02-19 08:45:05,6.9848,-76.7544,72.55,97,78,1.88
634,Ahuimanu,US,2023-02-19 08:45:06,21.4447,-157.8378,73.11,88,20,5.75
635,Zhuhai,CN,2023-02-19 08:45:06,22.2769,113.5678,83.91,65,20,8.05
636,Sartana,UA,2023-02-19 08:46:07,47.1744,37.6927,42.85,100,99,8.97
637,Novoselitskoye,RU,2023-02-19 08:46:08,44.7508,43.4369,43.0,81,100,10.51
638,Odessa,UA,2023-02-19 08:45:27,46.4775,30.7326,43.61,72,90,16.24
639,Madimba,TZ,2023-02-19 08:46:09,-10.4,40.3333,84.6,66,97,10.33
640,Prestea,GH,2023-02-19 08:46:10,5.4327,-2.1428,84.54,50,21,1.52
641,Maxineni,RO,2023-02-19 08:46:11,45.4,27.6333,56.17,57,40,13.24
642,Apango,MX,2023-02-19 08:46:11,17.7333,-99.3333,62.51,53,25,2.42
643,Marzuq,YE,2023-02-19 08:46:12,14.4,46.4667,73.53,24,0,8.05
644,Nadym,RU,2023-02-19 08:46:12,65.5333,72.5167,8.6,90,19,7.11
645,Yellandu,IN,2023-02-19 08:46:13,17.6,80.3333,95.32,22,0,1.57
646,Codajas,BR,2023-02-19 08:46:14,-3.8367,-62.0569,72.99,98,100,2.51
647,Carutapera,BR,2023-02-19 08:46:14,-1.195,-46.02,73.63,98,100,4.88
648,Sao Sebastiao,BR,2023-02-19 08:46:14,-23.76,-45.4097,75.45,96,100,11.9
649,Kiruna,SE,2023-02-19 08:41:17,67.8557,20.2251,18.52,93,100,0.0
650,San Antonio,US,2023-02-19 08:44:25,29.4241,-98.4936,52.61,78,40,4.61
651,Shemonaikha,KZ,2023-02-19 08:46:16,50.6328,81.9056,27.05,91,100,13.67
652,Ayorou,NE,2023-02-19 08:46:17,14.7308,0.9174,75.4,10,30,18.3
653,Berbera,SO,2023-02-19 08:46:18,10.4396,45.0143,81.79,47,10,13.53
654,Aubenas,FR,2023-02-19 08:46:18,44.6201,4.3899,50.45,69,9,5.37
655,Cartagena,CO,2023-02-19 08:46:19,10.3997,-75.5144,76.62,78,0,6.91
656,Erenhot,CN,2023-02-19 08:46:20,43.6475,111.9767,26.38,30,2,11.95
657,Paita,PE,2023-02-19 08:46:20,-5.0892,-81.1144,75.63,83,100,8.03
658,Christchurch,NZ,2023-02-19 08:44:02,-43.5333,172.6333,73.6,49,89,6.91
659,Emba,KZ,2023-02-19 08:46:21,48.8264,58.1442,26.58,90,100,11.14
660,Monrovia,LR,2023-02-19 08:46:22,6.3005,-10.7969,76.77,81,11,3.69
661,Prainha,BR,2023-02-19 08:46:23,-1.8,-53.48,72.37,98,100,1.7
662,Katsuura,JP,2023-02-19 08:46:23,35.1333,140.3,61.52,73,86,23.09
663,Woodward,US,2023-02-19 08:46:24,36.4337,-99.3904,43.83,59,0,12.66
664,College,US,2023-02-19 08:46:25,64.8569,-147.8028,-2.9,81,75,0.0
665,Ambam,CM,2023-02-19 08:46:25,2.3833,11.2833,73.56,40,87,1.54
666,Tammisaari,FI,2023-02-19 08:46:26,59.9736,23.4339,33.12,97,100,13.78
